INFO 2020-09-22 01:07:08,100 autoreload 6852 10088 Watching for file changes with StatReloader
DEBUG 2020-09-22 12:26:39,723 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\fa_IR\LC_MESSAGES\django.mo first seen with mtime 1600688271.4128592
DEBUG 2020-09-22 12:26:39,723 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\fi\LC_MESSAGES\django.mo first seen with mtime 1600688271.4158611
DEBUG 2020-09-22 12:26:39,733 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\fr\LC_MESSAGES\django.mo first seen with mtime 1600688271.4188614
DEBUG 2020-09-22 12:26:39,735 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\fr_CA\LC_MESSAGES\django.mo first seen with mtime 1600688271.4378693
DEBUG 2020-09-22 12:26:39,739 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\gl\LC_MESSAGES\django.mo first seen with mtime 1600688271.4408576
DEBUG 2020-09-22 12:26:39,742 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\gl_ES\LC_MESSAGES\django.mo first seen with mtime 1600688271.4428577
DEBUG 2020-09-22 12:26:39,744 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\he_IL\LC_MESSAGES\django.mo first seen with mtime 1600688271.4458609
DEBUG 2020-09-22 12:26:39,744 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\hu\LC_MESSAGES\django.mo first seen with mtime 1600688271.4488604
DEBUG 2020-09-22 12:26:39,744 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\id\LC_MESSAGES\django.mo first seen with mtime 1600688271.4518576
DEBUG 2020-09-22 12:26:39,751 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\it\LC_MESSAGES\django.mo first seen with mtime 1600688271.4548602
DEBUG 2020-09-22 12:26:39,754 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\ja\LC_MESSAGES\django.mo first seen with mtime 1600688271.4578574
DEBUG 2020-09-22 12:26:39,755 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\ko_KR\LC_MESSAGES\django.mo first seen with mtime 1600688271.4608595
DEBUG 2020-09-22 12:26:39,757 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\lv\LC_MESSAGES\django.mo first seen with mtime 1600688271.4708574
DEBUG 2020-09-22 12:26:39,761 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\mk\LC_MESSAGES\django.mo first seen with mtime 1600688271.490865
DEBUG 2020-09-22 12:26:39,766 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\nb\LC_MESSAGES\django.mo first seen with mtime 1600688271.4938567
DEBUG 2020-09-22 12:26:39,770 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\nl\LC_MESSAGES\django.mo first seen with mtime 1600688271.4968576
DEBUG 2020-09-22 12:26:39,780 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\nn\LC_MESSAGES\django.mo first seen with mtime 1600688271.500856
DEBUG 2020-09-22 12:26:39,782 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\no\LC_MESSAGES\django.mo first seen with mtime 1600688271.503855
DEBUG 2020-09-22 12:26:39,785 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\pl\LC_MESSAGES\django.mo first seen with mtime 1600688271.5068555
DEBUG 2020-09-22 12:26:39,788 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\pt\LC_MESSAGES\django.mo first seen with mtime 1600688271.509857
DEBUG 2020-09-22 12:26:39,791 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\pt_BR\LC_MESSAGES\django.mo first seen with mtime 1600688271.5138555
DEBUG 2020-09-22 12:26:39,792 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\pt_PT\LC_MESSAGES\django.mo first seen with mtime 1600688271.5168574
DEBUG 2020-09-22 12:26:39,793 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\ro\LC_MESSAGES\django.mo first seen with mtime 1600688271.519859
DEBUG 2020-09-22 12:26:39,793 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\ru\LC_MESSAGES\django.mo first seen with mtime 1600688271.5388544
DEBUG 2020-09-22 12:26:39,793 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\sk\LC_MESSAGES\django.mo first seen with mtime 1600688271.549858
DEBUG 2020-09-22 12:26:39,803 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\sl\LC_MESSAGES\django.mo first seen with mtime 1600688271.5528579
DEBUG 2020-09-22 12:26:39,807 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\sv\LC_MESSAGES\django.mo first seen with mtime 1600688271.5558577
DEBUG 2020-09-22 12:26:39,808 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\tr\LC_MESSAGES\django.mo first seen with mtime 1600688271.5598576
DEBUG 2020-09-22 12:26:39,811 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\tr_TR\LC_MESSAGES\django.mo first seen with mtime 1600688271.563863
DEBUG 2020-09-22 12:26:39,813 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\uk\LC_MESSAGES\django.mo first seen with mtime 1600688271.5668616
DEBUG 2020-09-22 12:26:39,814 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\vi\LC_MESSAGES\django.mo first seen with mtime 1600688271.5698576
DEBUG 2020-09-22 12:26:39,818 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\zh_CN\LC_MESSAGES\django.mo first seen with mtime 1600688271.5738556
DEBUG 2020-09-22 12:26:39,821 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\zh_Hans\LC_MESSAGES\django.mo first seen with mtime 1600688271.5768578
DEBUG 2020-09-22 12:26:39,822 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\zh_Hant\LC_MESSAGES\django.mo first seen with mtime 1600688271.5988572
DEBUG 2020-09-22 12:26:39,822 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\rest_framework\locale\zh_TW\LC_MESSAGES\django.mo first seen with mtime 1600688271.601854
DEBUG 2020-09-22 12:26:39,832 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\cs\LC_MESSAGES\.!63502!django.mo first seen with mtime 1600689336.5773706
DEBUG 2020-09-22 12:26:39,833 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\cs\LC_MESSAGES\.!64462!django.mo first seen with mtime 1600689336.5783713
DEBUG 2020-09-22 12:26:39,834 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\cs\LC_MESSAGES\.!64600!django.mo first seen with mtime 1600689336.5803797
DEBUG 2020-09-22 12:26:39,835 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\cs\LC_MESSAGES\.!64760!django.mo first seen with mtime 1600689336.5813735
DEBUG 2020-09-22 12:26:39,837 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\cs\LC_MESSAGES\.!65418!django.mo first seen with mtime 1600689336.5823717
DEBUG 2020-09-22 12:26:39,837 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\cs\LC_MESSAGES\.!65616!django.mo first seen with mtime 1600689336.5833712
DEBUG 2020-09-22 12:26:39,838 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\cs\LC_MESSAGES\.!65791!django.mo first seen with mtime 1600689336.5843706
DEBUG 2020-09-22 12:26:39,838 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\cs\LC_MESSAGES\.!65995!django.mo first seen with mtime 1600689336.5853791
DEBUG 2020-09-22 12:26:39,838 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\cs\LC_MESSAGES\.!69818!django.mo first seen with mtime 1600689336.586403
DEBUG 2020-09-22 12:26:39,841 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\cs\LC_MESSAGES\django.mo first seen with mtime 1600689336.5874035
DEBUG 2020-09-22 12:26:39,843 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\de\LC_MESSAGES\.!65618!django.mo first seen with mtime 1600689336.5903718
DEBUG 2020-09-22 12:26:39,844 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\de\LC_MESSAGES\.!65793!django.mo first seen with mtime 1600689336.5913744
DEBUG 2020-09-22 12:26:39,844 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\de\LC_MESSAGES\.!65997!django.mo first seen with mtime 1600689336.5923736
DEBUG 2020-09-22 12:26:39,844 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\de\LC_MESSAGES\.!69820!django.mo first seen with mtime 1600689336.5943727
DEBUG 2020-09-22 12:26:39,844 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\de\LC_MESSAGES\django.mo first seen with mtime 1600689336.5963743
DEBUG 2020-09-22 12:26:39,849 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\es\LC_MESSAGES\.!65620!django.mo first seen with mtime 1600689336.599372
DEBUG 2020-09-22 12:26:39,851 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\es\LC_MESSAGES\.!65795!django.mo first seen with mtime 1600689336.600372
DEBUG 2020-09-22 12:26:39,853 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\es\LC_MESSAGES\.!65999!django.mo first seen with mtime 1600689336.6013722
DEBUG 2020-09-22 12:26:39,855 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\es\LC_MESSAGES\.!69822!django.mo first seen with mtime 1600689336.6033764
DEBUG 2020-09-22 12:26:39,855 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\es\LC_MESSAGES\django.mo first seen with mtime 1600689336.604373
DEBUG 2020-09-22 12:26:39,858 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\fr\LC_MESSAGES\.!65622!django.mo first seen with mtime 1600689336.6073723
DEBUG 2020-09-22 12:26:39,858 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\fr\LC_MESSAGES\.!65797!django.mo first seen with mtime 1600689336.6083863
DEBUG 2020-09-22 12:26:39,858 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\fr\LC_MESSAGES\.!66001!django.mo first seen with mtime 1600689336.6093729
DEBUG 2020-09-22 12:26:39,860 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\fr\LC_MESSAGES\.!69824!django.mo first seen with mtime 1600689336.6113746
DEBUG 2020-09-22 12:26:39,860 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\fr\LC_MESSAGES\django.mo first seen with mtime 1600689336.6133761
DEBUG 2020-09-22 12:26:39,864 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\it\LC_MESSAGES\django.mo first seen with mtime 1600689336.6183703
DEBUG 2020-09-22 12:26:39,866 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\ko\LC_MESSAGES\.!65624!django.mo first seen with mtime 1600689336.6213698
DEBUG 2020-09-22 12:26:39,867 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\ko\LC_MESSAGES\.!65799!django.mo first seen with mtime 1600689336.6213698
DEBUG 2020-09-22 12:26:39,868 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\ko\LC_MESSAGES\.!66003!django.mo first seen with mtime 1600689336.6233728
DEBUG 2020-09-22 12:26:39,869 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\ko\LC_MESSAGES\.!69826!django.mo first seen with mtime 1600689336.6243718
DEBUG 2020-09-22 12:26:39,869 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\ko\LC_MESSAGES\django.mo first seen with mtime 1600689336.6253698
DEBUG 2020-09-22 12:26:39,874 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\pl\LC_MESSAGES\.!65626!django.mo first seen with mtime 1600689336.6293726
DEBUG 2020-09-22 12:26:39,874 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\pl\LC_MESSAGES\.!65801!django.mo first seen with mtime 1600689336.6303737
DEBUG 2020-09-22 12:26:39,875 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\pl\LC_MESSAGES\.!66005!django.mo first seen with mtime 1600689336.6313727
DEBUG 2020-09-22 12:26:39,875 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\pl\LC_MESSAGES\.!69828!django.mo first seen with mtime 1600689336.632373
DEBUG 2020-09-22 12:26:39,875 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\pl\LC_MESSAGES\django.mo first seen with mtime 1600689336.6333723
DEBUG 2020-09-22 12:26:39,875 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\pt_BR\LC_MESSAGES\django.mo first seen with mtime 1600689336.6373706
DEBUG 2020-09-22 12:26:39,883 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\ru\LC_MESSAGES\.!65629!django.mo first seen with mtime 1600689336.6403704
DEBUG 2020-09-22 12:26:39,883 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\ru\LC_MESSAGES\.!65804!django.mo first seen with mtime 1600689336.641371
DEBUG 2020-09-22 12:26:39,883 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\ru\LC_MESSAGES\.!66008!django.mo first seen with mtime 1600689336.64237
DEBUG 2020-09-22 12:26:39,886 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\ru\LC_MESSAGES\.!69831!django.mo first seen with mtime 1600689336.6433737
DEBUG 2020-09-22 12:26:39,887 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\ru\LC_MESSAGES\django.mo first seen with mtime 1600689336.64537
DEBUG 2020-09-22 12:26:39,891 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\tr\LC_MESSAGES\django.mo first seen with mtime 1600689336.64837
DEBUG 2020-09-22 12:26:39,896 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\zh_Hans\LC_MESSAGES\.!65632!django.mo first seen with mtime 1600689336.6523714
DEBUG 2020-09-22 12:26:39,897 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\zh_Hans\LC_MESSAGES\.!65807!django.mo first seen with mtime 1600689336.6533697
DEBUG 2020-09-22 12:26:39,898 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\zh_Hans\LC_MESSAGES\.!66011!django.mo first seen with mtime 1600689336.6553726
DEBUG 2020-09-22 12:26:39,898 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\zh_Hans\LC_MESSAGES\.!69834!django.mo first seen with mtime 1600689336.6563728
DEBUG 2020-09-22 12:26:39,898 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\zh_Hans\LC_MESSAGES\django.mo first seen with mtime 1600689336.6573727
DEBUG 2020-09-22 12:26:39,905 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\zh_Hant\LC_MESSAGES\.!65634!django.mo first seen with mtime 1600689336.6603715
DEBUG 2020-09-22 12:26:39,907 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\zh_Hant\LC_MESSAGES\.!65809!django.mo first seen with mtime 1600689336.6613724
DEBUG 2020-09-22 12:26:39,908 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\zh_Hant\LC_MESSAGES\.!66013!django.mo first seen with mtime 1600689336.6623924
DEBUG 2020-09-22 12:26:39,909 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\zh_Hant\LC_MESSAGES\.!69836!django.mo first seen with mtime 1600689336.6643739
DEBUG 2020-09-22 12:26:39,909 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\dj_rest_auth\locale\zh_Hant\LC_MESSAGES\django.mo first seen with mtime 1600689336.6653738
DEBUG 2020-09-22 12:26:39,913 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\ca\LC_MESSAGES\django.mo first seen with mtime 1600688247.8847408
DEBUG 2020-09-22 12:26:39,915 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\cs\LC_MESSAGES\django.mo first seen with mtime 1600688247.8897386
DEBUG 2020-09-22 12:26:39,920 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\de\LC_MESSAGES\django.mo first seen with mtime 1600688247.913743
DEBUG 2020-09-22 12:26:39,923 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\en\LC_MESSAGES\django.mo first seen with mtime 1600688247.917738
DEBUG 2020-09-22 12:26:39,926 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\es\LC_MESSAGES\django.mo first seen with mtime 1600688247.9227397
DEBUG 2020-09-22 12:26:39,926 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\fi\LC_MESSAGES\django.mo first seen with mtime 1600688247.927739
DEBUG 2020-09-22 12:26:39,930 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\fr\LC_MESSAGES\django.mo first seen with mtime 1600688247.9317393
DEBUG 2020-09-22 12:26:39,932 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\he\LC_MESSAGES\django.mo first seen with mtime 1600688247.93674
DEBUG 2020-09-22 12:26:39,935 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\id\LC_MESSAGES\django.mo first seen with mtime 1600688247.941739
DEBUG 2020-09-22 12:26:39,938 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\it\LC_MESSAGES\django.mo first seen with mtime 1600688247.9507413
DEBUG 2020-09-22 12:26:39,940 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\nl\LC_MESSAGES\django.mo first seen with mtime 1600688247.955736
DEBUG 2020-09-22 12:26:39,943 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\pl\LC_MESSAGES\django.mo first seen with mtime 1600688247.9607363
DEBUG 2020-09-22 12:26:39,945 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\pt\LC_MESSAGES\django.mo first seen with mtime 1600688247.9657705
DEBUG 2020-09-22 12:26:39,945 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\pt_BR\LC_MESSAGES\django.mo first seen with mtime 1600688247.9707406
DEBUG 2020-09-22 12:26:39,953 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\ru\LC_MESSAGES\django.mo first seen with mtime 1600688247.974741
DEBUG 2020-09-22 12:26:39,958 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\sk\LC_MESSAGES\django.mo first seen with mtime 1600688247.9797392
DEBUG 2020-09-22 12:26:39,961 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\sv_SE\LC_MESSAGES\django.mo first seen with mtime 1600688247.9887712
DEBUG 2020-09-22 12:26:39,965 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\uk\LC_MESSAGES\django.mo first seen with mtime 1600688247.9937382
DEBUG 2020-09-22 12:26:39,968 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\debug_toolbar\locale\zh_CN\LC_MESSAGES\django.mo first seen with mtime 1600688247.998742
DEBUG 2020-09-22 12:26:39,972 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\taggit\locale\cs\LC_MESSAGES\django.mo first seen with mtime 1600688248.9457395
DEBUG 2020-09-22 12:26:39,977 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\taggit\locale\de\LC_MESSAGES\django.mo first seen with mtime 1600688248.9497411
DEBUG 2020-09-22 12:26:39,978 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\taggit\locale\el\LC_MESSAGES\django.mo first seen with mtime 1600688248.9537408
DEBUG 2020-09-22 12:26:39,981 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\taggit\locale\en\LC_MESSAGES\django.mo first seen with mtime 1600688248.9597392
DEBUG 2020-09-22 12:26:39,983 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\taggit\locale\eo\LC_MESSAGES\django.mo first seen with mtime 1600688248.9647367
DEBUG 2020-09-22 12:26:39,987 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\taggit\locale\es\LC_MESSAGES\django.mo first seen with mtime 1600688248.9697392
DEBUG 2020-09-22 12:26:39,991 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\taggit\locale\fi\LC_MESSAGES\django.mo first seen with mtime 1600688248.9747367
DEBUG 2020-09-22 12:26:39,993 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\taggit\locale\fr\LC_MESSAGES\django.mo first seen with mtime 1600688248.9797397
DEBUG 2020-09-22 12:26:39,995 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\taggit\locale\he\LC_MESSAGES\django.mo first seen with mtime 1600688248.9847372
DEBUG 2020-09-22 12:26:39,999 autoreload 7776 11336 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\lib\site-packages\taggit\locale\it\LC_MESSAGES\django.mo first seen with mtime 1600688248.9897401
